ENSEMBL_Genes,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSG00000125657,331.1373761,-1.934210145,0.25373498,-7.622954256,2.48E-14,4.08E-12
ENSG00000123358,1265.781045,-1.37674116,0.181366485,-7.590934777,3.18E-14,5.19E-12
ENSG00000134070,32667.99532,-1.441307519,0.19025717,-7.575575314,3.58E-14,5.80E-12
ENSG00000269680,120.9468409,-1.677552524,0.221578272,-7.570925212,3.71E-14,5.97E-12
ENSG00000125731,2630.489282,-1.465696568,0.194244796,-7.545615612,4.50E-14,7.20E-12
ENSG00000184557,42227.04837,-1.979214271,0.264025287,-7.49630574,6.56E-14,1.04E-11
ENSG00000107338,231.1155472,2.213070123,0.296723123,7.458367593,8.76E-14,1.38E-11
ENSG00000235385,1561.972392,-2.875844275,0.386359128,-7.443448514,9.81E-14,1.53E-11
ENSG00000185022,14595.24094,-1.937348628,0.260389435,-7.440196742,1.01E-13,1.56E-11
ENSG00000182541,37671.97394,-1.116924236,0.150523157,-7.420281758,1.17E-13,1.80E-11
ENSG00000074621,1396.805837,-1.341819102,0.180983891,-7.414025043,1.23E-13,1.88E-11
ENSG00000164626,1156.115631,-2.234556065,0.30174898,-7.405347521,1.31E-13,1.99E-11
ENSG00000280228,114.9230115,-2.405757784,0.325404278,-7.39313508,1.43E-13,2.16E-11
ENSG00000126368,3217.351917,-1.542064977,0.208855214,-7.383416216,1.54E-13,2.31E-11
ENSG00000117525,1894.476256,-2.744972805,0.373919984,-7.341070083,2.12E-13,3.16E-11
ENSG00000140022,49.78735409,-2.157261136,0.294088442,-7.335416258,2.21E-13,3.27E-11
ENSG00000170801,280.884887,-2.188609546,0.299406712,-7.309821247,2.67E-13,3.93E-11
ENSG00000174145,35.93090311,-3.002655404,0.41118023,-7.302528631,2.82E-13,4.12E-11
ENSG00000250929,91.41083519,-2.046498235,0.281232954,-7.276879197,3.42E-13,4.95E-11
ENSG00000134072,1196.983733,2.222947227,0.305526966,7.275780778,3.44E-13,4.96E-11
ENSG00000260078,246.0766495,2.001610473,0.275197653,7.27335591,3.51E-13,5.02E-11
ENSG00000167604,2635.894053,-0.673926251,0.093214702,-7.229827861,4.84E-13,6.87E-11
ENSG00000169908,383.4166829,-3.067767004,0.424933548,-7.219404114,5.22E-13,7.37E-11
ENSG00000105835,167053.0434,-1.15004692,0.159567579,-7.207271831,5.71E-13,8.01E-11
ENSG00000147443,2302.851075,1.552282687,0.215787352,7.19357588,6.31E-13,8.80E-11
ENSG00000198535,82.56911814,-2.299528819,0.319947969,-7.187196181,6.61E-13,9.16E-11
ENSG00000151694,8408.311749,-0.676252364,0.094333515,-7.168739144,7.57E-13,1.04E-10
ENSG00000146457,30202.16233,-1.101796192,0.15447534,-7.132505382,9.86E-13,1.35E-10
ENSG00000138685,234.1672429,-2.42384237,0.340219483,-7.124349105,1.05E-12,1.42E-10
ENSG00000164683,458.1140058,-2.163405229,0.303835846,-7.120309396,1.08E-12,1.45E-10
ENSG00000273559,5502.233308,-0.557091789,0.07827282,-7.117308257,1.10E-12,1.48E-10
ENSG00000187595,503.5730849,-1.92272511,0.270334082,-7.112403651,1.14E-12,1.52E-10
ENSG00000230113,108.9912577,2.104344957,0.296174243,7.105091023,1.20E-12,1.59E-10
ENSG00000164929,749.8212076,-1.953218906,0.275960814,-7.077885001,1.46E-12,1.93E-10
ENSG00000056558,36019.77467,-1.497363845,0.212844593,-7.035010015,1.99E-12,2.61E-10
ENSG00000277632,112164.0929,-2.426500178,0.345186251,-7.0295389,2.07E-12,2.70E-10
ENSG00000233896,143.5739674,-1.890779024,0.269060745,-7.027331398,2.11E-12,2.72E-10
ENSG00000180871,3569.196602,2.706456732,0.385270075,7.024829877,2.14E-12,2.75E-10
ENSG00000235947,84.69986351,-2.763623573,0.393447477,-7.024123264,2.15E-12,2.75E-10
ENSG00000139318,7718.313549,0.861022888,0.122822706,7.01029083,2.38E-12,3.01E-10
ENSG00000203364,107.2456388,-2.303048365,0.328534862,-7.010057773,2.38E-12,3.01E-10
ENSG00000279491,226.0022298,-1.306102088,0.187603169,-6.962047056,3.35E-12,4.21E-10
ENSG00000167874,384.7443955,-1.354945541,0.194902528,-6.951913622,3.60E-12,4.50E-10
ENSG00000255864,50.87343073,-2.348131328,0.338150854,-6.944034887,3.81E-12,4.73E-10
ENSG00000184060,2667.853669,1.891448986,0.272564745,6.939448402,3.94E-12,4.86E-10
ENSG00000154640,1662.368369,-0.887468701,0.127904354,-6.93853395,3.96E-12,4.87E-10
ENSG00000131979,7166.908567,-1.62033268,0.233844322,-6.929108495,4.24E-12,5.17E-10
ENSG00000117090,6441.296651,-2.47810151,0.357742144,-6.927060595,4.30E-12,5.22E-10
ENSG00000157227,90169.11032,-1.295796171,0.187087724,-6.926142156,4.32E-12,5.22E-10
ENSG00000266970,51.74267593,-1.852261437,0.268035475,-6.910508523,4.83E-12,5.80E-10
ENSG00000105246,5838.309565,-2.252247147,0.325982731,-6.909099579,4.88E-12,5.83E-10
ENSG00000274021,2081.008356,0.855013993,0.123859385,6.90310219,5.09E-12,6.04E-10
ENSG00000042286,1225.621174,-0.720342286,0.10438934,-6.900534923,5.18E-12,6.12E-10
ENSG00000258860,65.78703856,-1.842364409,0.267821997,-6.879063059,6.02E-12,7.08E-10
ENSG00000183484,10241.88648,-1.150132347,0.16795092,-6.848026497,7.49E-12,8.75E-10
ENSG00000104432,254.6792209,-2.085636246,0.304787046,-6.842929417,7.76E-12,8.97E-10
ENSG00000245848,1167.834852,1.717020296,0.250919295,6.842918543,7.76E-12,8.97E-10
ENSG00000237732,777.6139281,-1.517105966,0.221888645,-6.837240208,8.07E-12,9.29E-10
ENSG00000258227,9805.706452,1.532142054,0.22427359,6.83157591,8.40E-12,9.61E-10
ENSG00000124216,222.3453098,-2.190037691,0.320875812,-6.825187848,8.78E-12,9.99E-10
ENSG00000162892,18107.03442,-2.212049605,0.324442423,-6.8180036,9.23E-12,1.05E-09
ENSG00000277089,22731.18115,-2.30197792,0.338058251,-6.809412018,9.80E-12,1.10E-09
ENSG00000213937,27.00303176,2.313124302,0.339941196,6.804483621,1.01E-11,1.14E-09
ENSG00000281162,264.9395763,1.987910807,0.29228563,6.801260831,1.04E-11,1.16E-09
ENSG00000258535,29.58784863,-2.442203322,0.359270846,-6.797666297,1.06E-11,1.18E-09
ENSG00000070961,19560.7663,-1.606881116,0.237110041,-6.776942506,1.23E-11,1.35E-09
ENSG00000113615,3983.197535,-0.906199868,0.133745101,-6.775574282,1.24E-11,1.36E-09
ENSG00000137393,18836.21247,-1.169431669,0.172725176,-6.770476068,1.28E-11,1.40E-09
ENSG00000128578,403.1294291,-1.642191863,0.243672375,-6.739343597,1.59E-11,1.73E-09
ENSG00000137331,70126.90157,-1.152850645,0.171124256,-6.736921295,1.62E-11,1.75E-09
ENSG00000127951,1969.321156,2.21449215,0.329098014,6.728974513,1.71E-11,1.83E-09
ENSG00000275302,50019.49598,-2.012312746,0.299042553,-6.729185278,1.71E-11,1.83E-09
ENSG00000221949,205.265099,-2.028360704,0.301746096,-6.722077699,1.79E-11,1.91E-09
ENSG00000081041,12158.60696,-1.967118999,0.293473142,-6.702892752,2.04E-11,2.16E-09
ENSG00000173846,8926.917259,-0.891817497,0.133056848,-6.702529856,2.05E-11,2.16E-09
ENSG00000155304,5699.096406,-1.08311693,0.161684286,-6.698962254,2.10E-11,2.20E-09
ENSG00000197629,30319.62902,2.191472352,0.327834504,6.684690981,2.31E-11,2.42E-09
ENSG00000125740,421.2204718,-1.864877372,0.280014181,-6.659939031,2.74E-11,2.85E-09
ENSG00000023608,1925.041292,-1.678656806,0.252262628,-6.654401474,2.84E-11,2.94E-09
ENSG00000267534,1650.066187,0.997595367,0.150058665,6.648035753,2.97E-11,3.06E-09
ENSG00000112799,258.2126426,1.423335369,0.214198647,6.644931661,3.03E-11,3.11E-09
ENSG00000267293,164.5205713,-1.247369126,0.18827204,-6.625355137,3.46E-11,3.54E-09
ENSG00000101190,10906.14349,-1.767700802,0.266854977,-6.624200245,3.49E-11,3.55E-09
ENSG00000085511,4817.076321,-0.838343705,0.126627786,-6.620535118,3.58E-11,3.62E-09
ENSG00000120705,9826.101317,-0.676026243,0.102270681,-6.610166605,3.84E-11,3.86E-09
ENSG00000205502,187.1905959,-2.455334338,0.371823882,-6.603487457,4.02E-11,4.02E-09
ENSG00000162174,451.1379857,1.823566792,0.27630846,6.599750108,4.12E-11,4.11E-09
ENSG00000102794,577.1803194,-1.749603662,0.266039975,-6.57646906,4.82E-11,4.78E-09
ENSG00000172243,6262.253811,1.551751284,0.236566429,6.559473757,5.40E-11,5.31E-09
ENSG00000228477,179.4288396,-1.342917952,0.20471311,-6.559999763,5.38E-11,5.31E-09
ENSG00000163464,2277.368738,2.689274358,0.410651131,6.548805432,5.80E-11,5.68E-09
ENSG00000135241,4524.211805,-0.672183815,0.102705123,-6.544793407,5.96E-11,5.81E-09
ENSG00000248161,116.694655,-1.822474907,0.278937687,-6.533627359,6.42E-11,6.23E-09
ENSG00000215644,104.8775391,-2.685098482,0.41135007,-6.527526504,6.69E-11,6.46E-09
ENSG00000163395,294.4530672,-1.866492809,0.286471398,-6.515459559,7.25E-11,6.97E-09
ENSG00000267034,924.9692666,-1.457295304,0.224320958,-6.496474156,8.22E-11,7.87E-09
ENSG00000136634,4376.762265,-2.081087124,0.320477607,-6.49370527,8.38E-11,7.99E-09
ENSG00000125462,1405.743602,-1.475372307,0.227576545,-6.482971737,8.99E-11,8.54E-09
ENSG00000110330,12645.53332,-0.6356259,0.098190241,-6.473412147,9.58E-11,9.03E-09
ENSG00000177455,1418.827535,-0.812615813,0.12553566,-6.473187078,9.60E-11,9.03E-09
ENSG00000215022,721.443045,-1.432196125,0.221411293,-6.468487253,9.90E-11,9.28E-09
ENSG00000160285,9128.295984,-0.902150296,0.139655888,-6.459808509,1.05E-10,9.78E-09
ENSG00000166927,7186.136013,1.128330857,0.175201731,6.440180994,1.19E-10,1.11E-08
ENSG00000077157,2502.0951,0.547655944,0.085053265,6.438976178,1.20E-10,1.11E-08
ENSG00000013619,408.7588385,-1.217907255,0.189472639,-6.427879316,1.29E-10,1.19E-08
ENSG00000138821,16273.19767,-1.90705051,0.297379947,-6.412841659,1.43E-10,1.31E-08
ENSG00000128590,4628.703017,-1.236938366,0.192956228,-6.410460953,1.45E-10,1.33E-08
ENSG00000099998,791.8822854,-2.404362981,0.375392974,-6.404922701,1.50E-10,1.37E-08
ENSG00000130340,12404.50301,-1.248078909,0.194971827,-6.401329489,1.54E-10,1.40E-08
ENSG00000226380,1665.635769,-2.18073051,0.341075633,-6.393686041,1.62E-10,1.46E-08
ENSG00000107731,266.6810251,-1.975335227,0.310464858,-6.362508267,1.98E-10,1.78E-08
ENSG00000101342,609.1378277,0.987491334,0.15560072,6.346315973,2.21E-10,1.96E-08
ENSG00000175003,344.7065509,-1.038626034,0.163656001,-6.346397501,2.20E-10,1.96E-08
ENSG00000010322,13275.35325,0.540310962,0.085166973,6.344137231,2.24E-10,1.98E-08
ENSG00000278000,56.43845143,-1.651199762,0.260276634,-6.34401842,2.24E-10,1.98E-08
ENSG00000116698,13870.15293,-0.969274079,0.152989758,-6.335548813,2.36E-10,2.08E-08
ENSG00000072121,12802.35165,-1.169028326,0.185001414,-6.319023721,2.63E-10,2.31E-08
ENSG00000140519,38.55522103,-2.594889488,0.411088912,-6.312234191,2.75E-10,2.40E-08
ENSG00000155465,25264.65647,-1.365159163,0.216372358,-6.309304818,2.80E-10,2.43E-08
ENSG00000164603,2580.917419,-0.617760345,0.097904578,-6.309820821,2.79E-10,2.43E-08
ENSG00000277895,66.50256322,-1.911447792,0.303029427,-6.307795955,2.83E-10,2.44E-08
ENSG00000162512,171.7538767,1.391794545,0.221013935,6.297315812,3.03E-10,2.60E-08
ENSG00000273320,749.5178014,-1.414525704,0.225024719,-6.286090312,3.26E-10,2.79E-08
ENSG00000175471,6108.506909,-0.794788354,0.126716681,-6.272168316,3.56E-10,3.04E-08
ENSG00000136048,13978.9486,-1.385549271,0.221157917,-6.264977031,3.73E-10,3.17E-08
ENSG00000173868,339.9304887,1.72469427,0.275743131,6.254713444,3.98E-10,3.37E-08
ENSG00000150977,28488.00337,-1.211006011,0.193845239,-6.247282713,4.18E-10,3.52E-08
ENSG00000136689,47608.74917,-1.657748133,0.266421387,-6.222278734,4.90E-10,4.11E-08
ENSG00000274736,770.0966476,-1.64135413,0.264503729,-6.205410181,5.46E-10,4.56E-08
ENSG00000083937,4077.881539,-0.612264103,0.098758504,-6.199608903,5.66E-10,4.71E-08
ENSG00000148180,10100.34963,1.849868306,0.299147753,6.183794759,6.26E-10,5.19E-08
ENSG00000272273,10253.31017,-1.168150644,0.188966604,-6.181783565,6.34E-10,5.24E-08
ENSG00000126003,11016.83052,-1.099075992,0.178025035,-6.173715905,6.67E-10,5.49E-08
ENSG00000026751,85766.48501,-1.760341659,0.285991137,-6.155231506,7.50E-10,6.15E-08
ENSG00000155659,142.1287581,2.587278619,0.420453305,6.153545681,7.58E-10,6.19E-08
ENSG00000160271,41200.60319,-0.825641358,0.134212134,-6.151763886,7.66E-10,6.24E-08
ENSG00000196639,473.0093105,-1.434890678,0.233433727,-6.146886714,7.90E-10,6.41E-08
ENSG00000161791,40702.83913,-0.858484996,0.139727315,-6.144002675,8.05E-10,6.50E-08
ENSG00000101384,6879.117904,-1.934550106,0.315446123,-6.132743322,8.64E-10,6.95E-08
ENSG00000112096,695051.7005,-1.074629488,0.175501484,-6.123193166,9.17E-10,7.33E-08
ENSG00000179362,752.0267173,-1.238909775,0.202319848,-6.12352068,9.15E-10,7.33E-08
ENSG00000270069,692.3308047,-1.634612711,0.267418193,-6.112571064,9.80E-10,7.81E-08
ENSG00000073712,413.873929,-2.09640174,0.343021257,-6.111579665,9.86E-10,7.83E-08
ENSG00000154380,76.82399138,-2.009737677,0.329535622,-6.098696292,1.07E-09,8.45E-08
ENSG00000186469,19186.43488,-1.32436696,0.217507543,-6.088832341,1.14E-09,8.96E-08
ENSG00000162897,43.57551547,-2.660468157,0.43702723,-6.087648493,1.15E-09,8.99E-08
ENSG00000157764,6960.917392,-0.647981946,0.106499666,-6.084356627,1.17E-09,9.15E-08
ENSG00000276980,581.1920502,-1.43386318,0.235851333,-6.079521203,1.21E-09,9.39E-08
ENSG00000250739,22.11754854,-2.354352881,0.387618867,-6.073886177,1.25E-09,9.69E-08
ENSG00000162769,1221.991623,0.617963526,0.101771234,6.072084423,1.26E-09,9.77E-08
ENSG00000108688,2743.565904,2.187472927,0.361610222,6.049256345,1.46E-09,1.12E-07
ENSG00000184384,13820.27834,-0.974755617,0.161215268,-6.046298407,1.48E-09,1.14E-07
ENSG00000110048,6697.124191,-0.444029157,0.073462617,-6.044287202,1.50E-09,1.15E-07
ENSG00000197632,101069.3393,-1.103022228,0.182498056,-6.044021783,1.50E-09,1.15E-07
ENSG00000253851,44.10517017,-2.057630118,0.340603002,-6.041139115,1.53E-09,1.16E-07
ENSG00000157557,21400.10268,-1.485846429,0.24632893,-6.031960717,1.62E-09,1.23E-07
ENSG00000155629,57241.05731,-1.133972111,0.188038747,-6.030523637,1.63E-09,1.23E-07
ENSG00000259007,1516.393097,-1.342689017,0.222830808,-6.025598644,1.68E-09,1.27E-07
ENSG00000100600,4473.272279,1.679839377,0.278936638,6.022297351,1.72E-09,1.29E-07
ENSG00000198879,9374.596513,-1.634566702,0.271525717,-6.019933287,1.74E-09,1.30E-07
